100;0.0011484
400;0.000281844
700;0.000164612
1000;0.000109944
1300;0.000110108
1600;6.65134e-05
1900;5.8043e-05
2200;4.80984e-05
2500;3.76315e-05
2800;3.6162e-05
3100;3.6569e-05
3400;3.65835e-05
3700;3.53884e-05
4000;3.23699e-05
4300;2.80134e-05
4600;2.39927e-05
4900;1.99628e-05
5200;1.9971e-05
5500;2.39957e-05
5800;2.03992e-05
6100;2.02523e-05
6400;1.80566e-05
6700;1.73967e-05
7000;1.46112e-05
7300;1.64574e-05
7600;2.16882e-05
7900;1.42783e-05
8200;2.46495e-05
8500;1.44228e-05
8800;1.60571e-05
9100;1.701e-05
9400;1.59628e-05
9700;1.46192e-05
10000;1.44158e-05
