100;5e-07
200;3.5e-07
300;2.35e-07
400;7.235e-07
500;5.7235e-07
600;4.57235e-07
700;4.45723e-07
800;3.44572e-07
900;3.34457e-07
1000;3.33446e-07
1100;4.33345e-07
1200;2.43334e-07
1300;3.24333e-07
1400;4.32433e-07
1500;3.43243e-07
1600;2.34324e-07
1700;3.23432e-07
1800;2.32343e-07
1900;1.23234e-07
2000;2.12323e-07
2100;3.21232e-07
2200;3.32123e-07
2300;2.33212e-07
2400;1.23321e-07
2500;2.12332e-07
2600;3.21233e-07
2700;2.32123e-07
2800;3.23212e-07
2900;4.32321e-07
3000;2.43232e-07
3100;1.24323e-07
3200;4.12432e-07
3300;1.41243e-07
3400;3.14124e-07
3500;1.31412e-07
3600;1.13141e-07
3700;4.11314e-07
3800;2.41131e-07
3900;2.24113e-07
4000;5.22411e-07
4100;5.52241e-07
4200;2.55224e-07
4300;2.25522e-07
4400;3.22552e-07
4500;6.32255e-07
4600;2.63226e-07
4700;3.26323e-07
4800;4.32632e-07
4900;2.43263e-07
5000;1.24326e-07
5100;1.12433e-07
5200;2.11243e-07
5300;1.21124e-07
5400;3.12112e-07
5500;3.31211e-07
5600;3.33121e-07
5700;2.33312e-07
5800;1.23331e-07
5900;6.12333e-07
6000;3.61233e-07
6100;1.36123e-07
6200;2.13612e-07
6300;2.21361e-07
6400;2.21361e-08
6500;2.02214e-07
6600;5.20221e-07
6700;2.52022e-07
6800;3.25202e-07
6900;3.3252e-07
7000;3.33252e-07
7100;3.33325e-07
7200;2.33333e-07
7300;1.23333e-07
7400;2.12333e-07
7500;4.21233e-07
7600;5.42123e-07
7700;3.54212e-07
7800;3.35421e-07
7900;2.33542e-07
8000;1.23354e-07
8100;3.12335e-07
8200;2.31234e-07
8300;2.23123e-07
8400;4.22312e-07
8500;2.42231e-07
8600;3.24223e-07
8700;2.32422e-07
8800;1.23242e-07
8900;2.12324e-07
9000;1.21232e-07
9100;2.12123e-07
9200;1.21212e-07
9300;1.12121e-07
9400;1.12121e-08
9500;7.01121e-07
9600;7.01121e-08
9700;1.07011e-07
9800;3.10701e-07
9900;3.3107e-07
10000;1.33107e-07
10100;2.13311e-07
10200;4.21331e-07
10300;3.42133e-07
10400;2.34213e-07
10500;2.34213e-08
10600;2.02342e-07
10700;2.20234e-07
10800;2.22023e-07
10900;2.22023e-08
11000;1.0222e-07
11100;3.10222e-07
11200;1.31022e-07
11300;1.31022e-08
11400;3.0131e-07
11500;3.30131e-07
11600;2.33013e-07
11700;1.23301e-07
11800;3.1233e-07
11900;1.31233e-07
12000;1.13123e-07
12100;3.11312e-07
12200;2.31131e-07
12300;1.23113e-07
12400;5.12311e-07
12500;5.12311e-08
12600;3.05123e-07
12700;6.30512e-07
12800;3.63051e-07
12900;1.36305e-07
13000;4.13631e-07
13100;3.41363e-07
13200;2.34136e-07
13300;1.23414e-07
13400;3.12341e-07
13500;3.12341e-08
13600;3.03123e-07
13700;3.30312e-07
13800;1.33031e-07
13900;3.13303e-07
14000;3.3133e-07
14100;3.33133e-07
14200;1.33313e-07
14300;3.13331e-07
14400;2.31333e-07
14500;2.23133e-07
14600;2.22313e-07
14700;1.22231e-07
14800;7.12223e-07
14900;4.71222e-07
15000;3.47122e-07
15100;2.34712e-07
15200;2.34712e-08
15300;2.02347e-07
15400;1.20235e-07
15500;4.12023e-07
15600;3.41202e-07
15700;2.3412e-07
15800;4.23412e-07
15900;3.42341e-07
16000;2.34234e-07
16100;2.23423e-07
16200;1.22342e-07
16300;1.12234e-07
16400;6.11223e-07
16500;3.61122e-07
16600;2.36112e-07
16700;2.36112e-08
16800;2.02361e-07
16900;3.20236e-07
17000;3.32024e-07
17100;2.33202e-07
17200;2.2332e-07
17300;4.22332e-07
17400;3.42233e-07
17500;1.34223e-07
17600;3.13422e-07
17700;3.31342e-07
17800;1.33134e-07
17900;1.13313e-07
18000;2.11331e-07
18100;2.21133e-07
18200;1.22113e-07
18300;1.12211e-07
18400;1.11221e-07
18500;3.11122e-07
18600;1.31112e-07
18700;3.13111e-07
18800;3.13111e-08
18900;2.03131e-07
19000;4.20313e-07
19100;3.42031e-07
19200;2.34203e-07
19300;3.2342e-07
19400;2.32342e-07
19500;3.23234e-07
19600;1.32323e-07
19700;3.13232e-07
19800;3.31323e-07
19900;2.33132e-07
20000;1.23313e-07
20100;1.12331e-07
20200;4.11233e-07
20300;1.41123e-07
20400;2.14112e-07
20500;1.21411e-07
20600;1.21411e-08
20700;3.01214e-07
20800;1.30121e-07
20900;1.13012e-07
21000;3.11301e-07
21100;3.3113e-07
21200;1.33113e-07
21300;1.13311e-07
21400;2.11331e-07
21500;2.21133e-07
21600;4.22113e-07
21700;3.42211e-07
21800;4.34221e-07
21900;2.43422e-07
22000;1.24342e-07
22100;2.12434e-07
22200;2.21243e-07
22300;2.22124e-07
22400;3.22212e-07
22500;2.32221e-07
22600;1.23222e-07
22700;1.23222e-08
22800;1.01232e-07
22900;1.10123e-07
23000;2.11012e-07
23100;2.11012e-08
23200;1.0211e-07
23300;3.10211e-07
23400;2.31021e-07
23500;4.23102e-07
23600;5.4231e-07
23700;2.54231e-07
23800;3.25423e-07
23900;7.32542e-07
24000;3.73254e-07
24100;1.37325e-07
24200;3.13733e-07
24300;1.31373e-07
24400;4.13137e-07
24500;2.41314e-07
24600;1.24131e-07
24700;3.12413e-07
24800;2.31241e-07
24900;3.23124e-07
25000;2.32312e-07
25100;3.23231e-07
25200;1.32323e-07
25300;7.13232e-07
25400;2.71323e-07
25500;2.71323e-08
25600;3.02713e-07
25700;2.30271e-07
25800;5.23027e-07
25900;5.52303e-07
26000;1.5523e-07
26100;4.15523e-07
26200;3.41552e-07
26300;3.34155e-07
26400;2.33416e-07
26500;2.23342e-07
26600;2.22334e-07
26700;2.22233e-07
26800;4.22223e-07
26900;3.42222e-07
27000;1.34222e-07
27100;2.13422e-07
27200;1.21342e-07
27300;2.12134e-07
27400;2.21213e-07
27500;6.22121e-07
27600;2.62212e-07
27700;2.26221e-07
27800;2.22622e-07
27900;3.22262e-07
28000;1.32226e-07
28100;1.13223e-07
28200;3.11322e-07
28300;1.31132e-07
28400;3.13113e-07
28500;3.31311e-07
28600;3.33131e-07
28700;3.33131e-08
28800;3.03331e-07
28900;3.30333e-07
29000;2.33033e-07
29100;4.23303e-07
29200;2.4233e-07
29300;2.24233e-07
29400;3.22423e-07
29500;3.32242e-07
29600;3.32242e-08
29700;2.03322e-07
29800;5.20332e-07
29900;2.52033e-07
30000;2.25203e-07
30100;1.2252e-07
30200;1.2252e-08
30300;1.01225e-07
30400;1.10123e-07
30500;2.11012e-07
30600;2.21101e-07
30700;3.2211e-07
30800;4.32211e-07
30900;5.43221e-07
31000;1.54322e-07
31100;3.15432e-07
31200;3.31543e-07
31300;3.31543e-08
31400;3.03315e-07
31500;4.30332e-07
31600;1.43033e-07
31700;2.14303e-07
31800;1.2143e-07
31900;2.12143e-07
32000;4.21214e-07
32100;2.42121e-07
32200;1.24212e-07
32300;2.12421e-07
32400;3.21242e-07
32500;6.32124e-07
32600;3.63212e-07
32700;3.36321e-07
32800;2.33632e-07
32900;2.23363e-07
33000;3.22336e-07
33100;4.32234e-07
33200;1.43223e-07
33300;1.14322e-07
33400;5.11432e-07
33500;2.51143e-07
33600;3.25114e-07
33700;5.32511e-07
33800;2.53251e-07
33900;1.25325e-07
34000;5.12533e-07
34100;2.51253e-07
34200;4.25125e-07
34300;4.25125e-08
34400;4.25125e-09
34500;2.00425e-07
34600;1.20043e-07
34700;3.12004e-07
34800;2.312e-07
34900;2.2312e-07
35000;1.22312e-07
35100;4.12231e-07
35200;2.41223e-07
35300;4.24122e-07
35400;4.42412e-07
35500;2.44241e-07
35600;2.24424e-07
35700;2.22442e-07
35800;2.22244e-07
35900;1.22224e-07
36000;2.12222e-07
36100;1.21222e-07
36200;5.12122e-07
36300;3.51212e-07
36400;3.35121e-07
36500;1.33512e-07
36600;2.13351e-07
36700;3.21335e-07
36800;2.32134e-07
36900;1.23213e-07
37000;1.12321e-07
37100;4.11232e-07
37200;3.41123e-07
37300;4.34112e-07
37400;2.43411e-07
37500;2.24341e-07
37600;2.22434e-07
37700;2.22243e-07
37800;2.22224e-07
37900;1.22222e-07
38000;1.12222e-07
38100;2.11222e-07
38200;2.11222e-08
38300;2.02112e-07
38400;3.20211e-07
38500;1.32021e-07
38600;2.13202e-07
38700;2.2132e-07
38800;2.22132e-07
38900;5.22213e-07
39000;2.52221e-07
39100;2.25222e-07
39200;2.22522e-07
39300;2.22252e-07
39400;2.22225e-07
39500;2.22225e-08
39600;5.02222e-07
39700;3.50222e-07
39800;3.35022e-07
39900;3.33502e-07
40000;3.3335e-07
40100;5.33335e-07
40200;3.53334e-07
40300;3.35333e-07
40400;2.33533e-07
40500;2.23353e-07
40600;1.22335e-07
40700;6.12234e-07
40800;2.61223e-07
40900;1.26122e-07
41000;3.12612e-07
41100;2.31261e-07
41200;3.23126e-07
41300;2.32313e-07
41400;2.23231e-07
41500;1.22323e-07
41600;3.12232e-07
41700;2.31223e-07
41800;2.31223e-08
41900;5.02312e-07
42000;3.50231e-07
42100;2.35023e-07
42200;3.23502e-07
42300;3.3235e-07
42400;2.33235e-07
42500;3.23324e-07
42600;2.32332e-07
42700;2.23233e-07
42800;2.22323e-07
42900;3.22232e-07
43000;3.32223e-07
43100;2.33222e-07
43200;2.23322e-07
43300;5.22332e-07
43400;8.52233e-07
43500;8.52233e-08
43600;1.08522e-07
43700;1.10852e-07
43800;3.11085e-07
43900;2.31109e-07
44000;3.23111e-07
44100;2.32311e-07
44200;2.32311e-08
44300;1.02323e-07
44400;2.10232e-07
44500;2.21023e-07
44600;3.22102e-07
44700;1.3221e-07
44800;2.13221e-07
44900;5.21322e-07
45000;2.52132e-07
45100;4.25213e-07
45200;2.42521e-07
45300;4.24252e-07
45400;5.42425e-07
45500;2.54243e-07
45600;1.25424e-07
45700;2.12542e-07
45800;2.12542e-08
45900;5.02125e-07
46000;2.50213e-07
46100;3.25021e-07
46200;2.32502e-07
46300;1.2325e-07
46400;2.12325e-07
46500;4.21233e-07
46600;1.42123e-07
46700;3.14212e-07
46800;2.31421e-07
46900;1.23142e-07
47000;4.12314e-07
47100;4.41231e-07
47200;2.44123e-07
47300;2.24412e-07
47400;1.22441e-07
47500;3.12244e-07
47600;3.31224e-07
47700;5.33122e-07
47800;2.53312e-07
47900;3.25331e-07
48000;2.32533e-07
48100;2.23253e-07
48200;1.22325e-07
48300;1.12233e-07
48400;3.11223e-07
48500;2.31122e-07
48600;2.23112e-07
48700;2.22311e-07
48800;3.22231e-07
48900;3.32223e-07
49000;1.33222e-07
49100;2.13322e-07
49200;3.21332e-07
49300;3.32133e-07
49400;2.33213e-07
49500;5.23321e-07
49600;5.52332e-07
49700;1.55233e-07
49800;1.15523e-07
49900;2.11552e-07
50000;1.21155e-07
50100;3.12116e-07
50200;2.31212e-07
50300;2.23121e-07
50400;3.22312e-07
50500;1.32231e-07
50600;3.13223e-07
50700;2.31322e-07
50800;2.31322e-08
50900;1.02313e-07
51000;2.10231e-07
51100;3.21023e-07
51200;1.32102e-07
51300;3.1321e-07
51400;1.31321e-07
51500;1.31321e-08
51600;3.01313e-07
51700;3.01313e-08
51800;2.03013e-07
51900;2.20301e-07
52000;4.2203e-07
52100;3.42203e-07
52200;4.3422e-07
52300;1.43422e-07
52400;2.14342e-07
52500;2.14342e-08
52600;2.02143e-07
52700;1.20214e-07
52800;4.12021e-07
52900;3.41202e-07
53000;1.3412e-07
53100;4.13412e-07
53200;2.41341e-07
53300;2.24134e-07
53400;4.22413e-07
53500;3.42241e-07
53600;2.34224e-07
53700;1.23422e-07
53800;2.12342e-07
53900;3.21234e-07
54000;2.32123e-07
54100;2.32123e-08
54200;2.02321e-07
54300;5.20232e-07
54400;2.52023e-07
54500;3.25202e-07
54600;3.3252e-07
54700;1.33252e-07
54800;3.13325e-07
54900;2.31333e-07
55000;1.23133e-07
55100;2.12313e-07
55200;4.21231e-07
55300;4.42123e-07
55400;2.44212e-07
55500;1.24421e-07
55600;1.12442e-07
55700;2.11244e-07
55800;4.21124e-07
55900;3.42112e-07
56000;5.34211e-07
56100;2.53421e-07
56200;7.25342e-07
56300;2.72534e-07
56400;1.27253e-07
56500;2.12725e-07
56600;2.21273e-07
56700;2.22127e-07
56800;2.22213e-07
56900;4.22221e-07
57000;4.42222e-07
57100;4.42222e-08
57200;3.04422e-07
57300;6.30442e-07
57400;1.63044e-07
57500;1.16304e-07
57600;2.1163e-07
57700;1.21163e-07
57800;4.12116e-07
57900;2.41212e-07
58000;2.24121e-07
58100;1.22412e-07
58200;2.12241e-07
58300;2.21224e-07
58400;3.22122e-07
58500;2.32212e-07
58600;3.23221e-07
58700;1.32322e-07
58800;2.13232e-07
58900;1.21323e-07
59000;3.12132e-07
59100;3.31213e-07
59200;2.33121e-07
59300;1.23312e-07
59400;3.12331e-07
59500;1.31233e-07
59600;1.13123e-07
59700;5.11312e-07
59800;1.51131e-07
59900;1.51131e-08
60000;2.01511e-07
60100;3.20151e-07
60200;6.32015e-07
60300;3.63202e-07
60400;2.3632e-07
60500;1.23632e-07
60600;1.12363e-07
60700;4.11236e-07
60800;1.41124e-07
60900;1.14112e-07
61000;2.11411e-07
61100;2.21141e-07
61200;2.22114e-07
61300;3.22211e-07
61400;2.32221e-07
61500;3.23222e-07
61600;1.32322e-07
61700;3.13232e-07
61800;4.31323e-07
61900;2.43132e-07
62000;2.24313e-07
62100;1.22431e-07
62200;1.22431e-08
62300;2.01224e-07
62400;1.20122e-07
62500;3.12012e-07
62600;3.31201e-07
62700;3.3312e-07
62800;2.33312e-07
62900;3.23331e-07
63000;3.32333e-07
63100;1.33233e-07
63200;3.13323e-07
63300;1.31332e-07
63400;2.13133e-07
63500;3.21313e-07
63600;2.32131e-07
63700;4.23213e-07
63800;1.42321e-07
